ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDLCPO25N000000740,장소,문화시설,10262259,CU,진해경화점,,90704,CU,4.81291e+18,경상남도,창원시진해구,경화동,,786-9,4812913900,4812957000,481293000000.0,병암북로,4,128.6908904,35.1600392,마라084856,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000741,장소,문화시설,10262268,CU,진해풍호행복점,,90704,CU,4.81291e+18,경상남도,창원시진해구,풍호동,,722-25,4812914400,4812961000,481293000000.0,풍호로,5,128.7019161,35.1399843,마라094834,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000742,장소,문화시설,10262269,CU,진해덕산점,,90704,CU,4.81291e+18,경상남도,창원시진해구,풍호동,,745-2,4812914400,4812961000,481295000000.0,진해대로970번길,36,128.7034481,35.1429338,마라096837,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000743,장소,문화시설,10262271,CU,일성리조트부곡점,,90704,CU,4.87404e+18,경상남도,창녕군,부곡면,거문리,203-10,4874042022,4874042000,487403000000.0,온천로,594,128.587707,35.4364285,라마987161,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000744,장소,문화시설,10262276,CU,창원드럭스토어점,,90704,CU,4.81231e+18,경상남도,창원시성산구,내동,,456-17,4812311100,4812352000,481232000000.0,창원대로,726,128.6708062,35.2170047,마라065919,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000745,장소,문화시설,10262276,CU,창원드럭스토어점,,90704,CU,4.81231e+18,경상남도,창원시성산구,내동,,456-17,4812311100,4812352000,481232000000.0,창원대로,726,128.6708062,35.2170047,마라065919,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000746,장소,문화시설,10262276,CU,창원드럭스토어점,,90704,CU,4.81231e+18,경상남도,창원시성산구,내동,,456-17,4812311100,4812352000,481232000000.0,창원대로,726,128.6708062,35.2170047,마라065919,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000747,장소,문화시설,10262276,CU,창원드럭스토어점,,90704,CU,4.81231e+18,경상남도,창원시성산구,내동,,456-17,4812311100,4812352000,481232000000.0,창원대로,726,128.6708062,35.2170047,마라065919,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000748,장소,문화시설,10262279,CU,창원도계점,,90704,CU,4.81211e+18,경상남도,창원시의창구,도계동,,349-1,4812110500,4812153000,481215000000.0,도계로18번길,28,128.6359414,35.2581494,마라033964,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000749,장소,문화시설,10262280,CU,도계사랑점,,90704,CU,4.81211e+18,경상남도,창원시의창구,도계동,,410-15,4812110500,4812153000,481215000000.0,원이대로81번길,28,128.6387067,35.2568212,마라035963,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000750,장소,문화시설,10262282,CU,창원명서점,,90704,CU,4.81211e+18,경상남도,창원시의창구,명서동,,201-6,4812112400,4812153000,481215000000.0,우곡로217번길,27,128.6496726,35.2412791,마라046945,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000751,장소,문화시설,10262283,CU,창원명곡점,,90704,CU,4.81211e+18,경상남도,창원시의창구,봉곡동,,Jan-33,4812112700,4812154000,481215000000.0,원이대로261번길,04월 16일,128.6500762,35.2445587,마라046949,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000771,장소,문화시설,10262340,CU,명곡로타리점,,90704,CU,4.81211e+18,경상남도,창원시의창구,봉곡동,,09월 29일,4812112700,4812154000,481215000000.0,원이대로285번길,21,128.6524375,35.2441237,마라048949,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000772,장소,문화시설,10262342,CU,창원봉곡점,,90704,CU,4.81211e+18,경상남도,창원시의창구,봉곡동,,May-36,4812112700,4812154000,481215000000.0,원이대로261번길,06월 26일,128.6504081,35.2431415,마라046947,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000773,장소,문화시설,10262343,CU,창원봉림점,,90704,CU,4.81211e+18,경상남도,창원시의창구,봉곡동,,136-12,4812112700,4812154000,481215000000.0,창이대로309번길,15,128.6707635,35.2475148,마라065953,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000774,장소,문화시설,10262345,CU,창원교보점,,90704,CU,4.81231e+18,경상남도,창원시성산구,상남동,,Mar-78,4812312700,4812353000,481232000000.0,중앙대로,104,128.6808302,35.2234781,마라074926,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000775,장소,문화시설,10262346,CU,상남스타타워점,,90704,CU,4.81231e+18,경상남도,창원시성산구,상남동,,Jan-76,4812312700,4812353000,481235000000.0,중앙대로100번길,14,128.681101,35.222389,마라074925,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000776,장소,문화시설,10262348,CU,상남봉림점,,90704,CU,4.81231e+18,경상남도,창원시성산구,상남동,,01월 22일,4812312700,4812353000,481235000000.0,마디미로43번길,2,128.6832029,35.220619,마라076923,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000777,장소,문화시설,10262349,CU,상남피아노점,,90704,CU,4.81231e+18,경상남도,창원시성산구,상남동,,10월 05일,4812312700,4812353000,481235000000.0,마디미로21번길,17,128.6862146,35.2216832,마라079924,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000778,장소,문화시설,10262350,CU,상남플러스점,,90704,CU,4.81231e+18,경상남도,창원시성산구,상남동,,01월 23일,4812312700,4812353000,481235000000.0,마디미로44번길,13,128.6818162,35.221195,마라075923,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000779,장소,문화시설,10262351,CU,창원소답점,,90704,CU,4.81211e+18,경상남도,창원시의창구,소답동,,120-1,4812110400,4812151000,481213000000.0,읍성로,70,128.6254405,35.2648378,마라023971,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000780,장소,문화시설,10262352,CU,창원신월삼거리점,,90704,CU,4.81231e+18,경상남도,창원시성산구,신월동,,Jul-39,4812313600,4812351500,481233000000.0,신월로,3,128.6898407,35.2311189,마라082935,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000781,장소,문화시설,10262354,CU,창원인터빌점,,90704,CU,4.81231e+18,경상남도,창원시성산구,중앙동,,101-2,4812312500,4812352000,481232000000.0,중앙대로,33,128.6750412,35.2190188,마라069921,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000782,장소,문화시설,10262354,CU,창원인터빌점,,90704,CU,4.81231e+18,경상남도,창원시성산구,중앙동,,101-2,4812312500,4812352000,481232000000.0,중앙대로,33,128.6750412,35.2190188,마라069921,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000783,장소,문화시설,10262355,CU,창원솔리움점,,90704,CU,4.81231e+18,경상남도,창원시성산구,중앙동,,Mar-97,4812312500,4812352000,481232000000.0,중앙대로,75,128.6774846,35.2219866,마라071924,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000784,장소,문화시설,10262355,CU,창원솔리움점,,90704,CU,4.81231e+18,경상남도,창원시성산구,중앙동,,Mar-97,4812312500,4812352000,481232000000.0,중앙대로,75,128.6774846,35.2219866,마라071924,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000785,장소,문화시설,10262363,CU,통영안정공단점,,90704,CU,4.82203e+18,경상남도,통영시,광도면,황리,1582-2,4822034026,4822034000,482203000000.0,공단로,790,128.4131273,34.9578069,라라833629,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000786,장소,문화시설,10262367,CU,통영행복점,,90704,CU,4.82201e+18,경상남도,통영시,무전동,,992-15,4822011100,4822070000,482203000000.0,안개로,May-35,128.4305398,34.8584827,라라850519,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000787,장소,문화시설,10262368,CU,통영터미널점,,90704,CU,4.82201e+18,경상남도,통영시,무전동,,990-9,4822011100,4822070000,482203000000.0,안개로,9,128.4294392,34.8576111,라라849518,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000788,장소,문화시설,10262371,CU,통영북신에이스점,,90704,CU,4.82201e+18,경상남도,통영시,무전동,,1030-7,4822011100,4822070000,482205000000.0,무전8길,12월 14일,128.4262864,34.8595642,라라846520,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000789,장소,문화시설,10262373,CU,북신2호점,,90704,CU,4.82201e+18,경상남도,통영시,무전동,,1034-6,4822011100,4822070000,482203000000.0,중앙로,303-18,128.4275147,34.8578056,라라847518,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000790,장소,문화시설,10262378,CU,통영정량점,,90704,CU,4.82201e+18,경상남도,통영시,정량동,,1372-3,4822010900,4822059000,482205000000.0,정동2길,39,128.4314024,34.8442511,라라851503,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000791,장소,문화시설,10262380,CU,통영창용점,,90704,CU,4.82201e+18,경상남도,통영시,정량동,,1077-1,4822010900,4822059000,482203000000.0,동호로,8,128.4321436,34.8455069,라라852504,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000792,장소,문화시설,10262382,CU,통영항남점,,90704,CU,4.82201e+18,경상남도,통영시,항남동,,197-25,4822010400,4822055000,482205000000.0,항남2길,11월 15일,128.4225686,34.8423809,라라843501,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000793,장소,문화시설,10262385,CU,가야아라점,,90704,CU,4.87303e+18,경상남도,함안군,가야읍,말산리,460-20,4873025021,4873025000,487303000000.0,가야로,38,128.4052899,35.2772843,라라823983,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000794,장소,문화시설,10262387,CU,함양용평점,,90704,CU,4.88703e+18,경상남도,함양군,함양읍,용평리,713-11,4887025022,4887025000,488703000000.0,함양로,1126,127.7272597,35.5191172,라마206248,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000795,장소,문화시설,10262388,CU,함양한주점,,90704,CU,4.88703e+18,경상남도,함양군,함양읍,용평리,684-8,4887025022,4887025000,488703000000.0,고운로,Jan-80,127.7302162,35.5209082,라마208250,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000808,장소,문화시설,10262420,CU,울산아산점,,90704,CU,3.11401e+18,울산광역시,남구,달동,,1259-1,3114010500,3114057000,311404000000.0,왕생로40번길,20,129.3340554,35.5373552,마마662283,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000809,장소,문화시설,10262421,CU,달동초이스점,,90704,CU,3.11401e+18,울산광역시,남구,달동,,1309-1,3114010500,3114057000,311404000000.0,화합로125번길,9,129.3392281,35.5356099,마마667281,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000810,장소,문화시설,10262423,CU,울산달동점,,90704,CU,3.11401e+18,울산광역시,남구,달동,,1361-5,3114010500,3114057000,311403000000.0,왕생로,65,129.3309415,35.5391941,마마659285,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000811,장소,문화시설,10262424,CU,달동삼성점,,90704,CU,3.11401e+18,울산광역시,남구,달동,,130-5,3114010500,3114056000,311403000000.0,신정로,22,129.3228133,35.5338878,마마652279,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000812,장소,문화시설,10262425,CU,울산시청점,,90704,CU,3.11401e+18,울산광역시,남구,달동,,880-9,3114010500,3114056000,311403000000.0,중앙로,168,129.3139556,35.5361004,마마644281,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000813,장소,문화시설,10262428,CU,삼산미래점,,90704,CU,3.11401e+18,울산광역시,남구,삼산동,,1600-4,3114010600,3114057000,311403000000.0,정동로,7,129.3436093,35.5344426,마마671280,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000814,장소,문화시설,10262432,CU,울산삼산본동점,,90704,CU,3.11401e+18,울산광역시,남구,삼산동,,227-12,3114010600,3114057000,311403000000.0,정동로,80,129.3444067,35.5408952,마마672287,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000815,장소,문화시설,10262434,CU,울산삼산점,,90704,CU,3.11401e+18,울산광역시,남구,삼산동,,1523-1,3114010600,3114057000,311404000000.0,삼산로277번길,10,129.337256,35.5403002,마마665287,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000816,장소,문화시설,10262439,CU,옥동점,,90704,CU,3.11401e+18,울산광역시,남구,옥동,,591-1,3114010200,3114060000,311403000000.0,문수로,313,129.288067,35.5357593,마마621281,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000817,장소,문화시설,10262443,CU,방어미소점,,90704,CU,3.11701e+18,울산광역시,동구,방어동,,388,3117010100,3117051000,311704000000.0,내진길,82,129.4234429,35.4844039,마마744226,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000818,장소,문화시설,10262456,CU,마산하이츠점,,90704,CU,4.81271e+18,경상남도,창원시마산회원구,양덕동,,90-36,4812710500,4812756000,481273000000.0,합성남로,32,128.5855672,35.2369739,라라987940,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000821,장소,문화시설,10262459,CU,마산합성점,,90704,CU,4.81271e+18,경상남도,창원시마산회원구,합성동,,316-37,4812710600,4812759000,481275000000.0,합성동7길,48,128.5902423,35.2422476,라라991946,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000823,장소,문화시설,10262466,CU,마산중리점,,90704,CU,4.81273e+18,경상남도,창원시마산회원구,내서읍,중리,1042-6,4812725025,4812725000,481273000000.0,중리상곡로,90,128.5095934,35.2485639,라라918952,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000829,장소,문화시설,10262484,CU,마산합성제일점,,90704,CU,4.81271e+18,경상남도,창원시마산회원구,합성동,,85-20,4812710600,4812758000,481275000000.0,합성서9길,12,128.5818594,35.2387287,라라984942,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000832,장소,문화시설,10262495,CU,합성스마일,,90704,CU,4.81271e+18,경상남도,창원시마산회원구,합성동,,126-9,4812710600,4812759000,481275000000.0,양덕북4길,11,128.5827501,35.2372276,라라985940,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000844,장소,문화시설,10262523,CU,서면한솔점,,90704,CU,2.62301e+18,부산광역시,부산진구,부전동,,505-6,2623010300,2623052000,262302000000.0,가야대로,754,129.0539221,35.1571452,마라415857,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000845,장소,문화시설,10262529,CU,한나타워점,,90704,CU,2.62001e+18,부산광역시,영도구,동삼동,,317-8,2620012100,2620065000,262003000000.0,동삼로,56,129.0705963,35.0785362,마라431770,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000846,장소,문화시설,10262530,CU,태종대점,,90704,CU,2.62001e+18,부산광역시,영도구,동삼동,,725-3,2620012100,2620066000,262003000000.0,태종로,750,129.079998,35.0692575,마라440760,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000893,장소,문화시설,10262647,CU,연산점,,90704,CU,2.64701e+18,부산광역시,연제구,연산동,,309-4,2647010200,2647065000,264703000000.0,과정로,322,129.0926307,35.1895889,마라450894,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000926,장소,문화시설,10262725,CU,장전삼광점,,90704,CU,2.64101e+18,부산광역시,금정구,장전동,,157-14,2641010800,2641060000,264104000000.0,부산대학로64번길,149,129.0860493,35.2380856,마라443947,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000927,장소,문화시설,10262732,CU,진주선학점,,90704,CU,4.81701e+18,경상남도,진주시,하대동,,350-38,4817012000,4817067800,481703000000.0,모덕로,246,128.1207597,35.1886984,라라565883,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000929,장소,문화시설,10262738,CU,재송동부점,,90704,CU,2.63501e+18,부산광역시,해운대구,재송동,,1101-8,2635010400,2635065000,263504000000.0,해운대로153번길,20,129.122662,35.1839599,마라477888,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000945,장소,문화시설,10262777,CU,부곡쌍용점,,90704,CU,2.64101e+18,부산광역시,금정구,부곡동,,224-85,2641010900,2641059000,264103000000.0,부곡온천천로,150,129.0886776,35.2395122,마라445949,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000946,장소,문화시설,10262778,CU,부곡점,,90704,CU,2.64101e+18,부산광역시,금정구,부곡동,,225-55,2641010900,2641059000,264104000000.0,중앙대로1719번길,37,129.0901348,35.2376983,마라446947,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000947,장소,문화시설,10262780,CU,부경대2호점,,90704,CU,2.62901e+18,부산광역시,남구,대연동,,Feb-56,2629010600,2629053000,262904000000.0,수영로322번길,22,129.1016693,35.1367769,마라459835,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000948,장소,문화시설,10262782,CU,부산제일점,,90704,CU,2.61701e+18,부산광역시,동구,초량동,,1205-20,2617010100,2617051000,261704000000.0,중앙대로196번길,06월 14일,129.0394426,35.1133638,마라402808,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000949,장소,문화시설,10262784,CU,부산동래점,,90704,CU,2.62601e+18,부산광역시,동래구,명륜동,,548-32,2626010700,2626054500,262603000000.0,온천천로,147,129.07898,35.2063453,마라437912,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000950,장소,문화시설,10262785,CU,사직역점,,90704,CU,2.62601e+18,부산광역시,동래구,사직동,,Jan-71,2626010900,2626058000,262603000000.0,석사로,46,129.0643714,35.2003239,마라424905,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000951,장소,문화시설,10262788,CU,범내골점,,90704,CU,2.62301e+18,부산광역시,부산진구,범천동,,856-3,2623010400,2623077000,262302000000.0,황령대로,1,129.0598157,35.1476979,마라420847,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000000952,장소,문화시설,10262789,CU,범천점,,90704,CU,2.62301e+18,부산광역시,부산진구,범천동,,870-1,2623010400,2623077000,262302000000.0,중앙대로,621,129.0589441,35.1481271,마라420847,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
