기준연도,시도,시군구,읍면동,지목,거래면적(m2),거래금(만원),계약일,지번
2025,부산광역시,금정구,서동,잡종지,151,9000,20250114,2**
2025,부산광역시,금정구,서동,대,10,250,20250102,4**
2025,부산광역시,금정구,금사동,임야,143,1951,20251118,*
2025,부산광역시,금정구,금사동,답,202,5700,20251117,4**
2025,부산광역시,금정구,금사동,도로,9,270,20250911,1**
2025,부산광역시,금정구,금사동,대,310,122000,20250829,1**
2025,부산광역시,금정구,회동동,대,288,42000,20251126,1**
2025,부산광역시,금정구,회동동,도로,10,1140,20250910,1**
2025,부산광역시,금정구,회동동,하천,12,250,20250513,1**
2025,부산광역시,금정구,회동동,하천,92,2350,20250513,1**
2025,부산광역시,금정구,회동동,전,1347,25200,20250430,7*
2025,부산광역시,금정구,회동동,대,655,115000,20250101,9*
2025,부산광역시,금정구,회동동,대,1362,195700,20250101,9*
2025,부산광역시,금정구,금성동,임야,1292,500,20251230,*
2025,부산광역시,금정구,금성동,전,50,4000,20251223,5**
2025,부산광역시,금정구,금성동,대,76,5900,20251223,5**
2025,부산광역시,금정구,금성동,답,701,21000,20251204,5**
2025,부산광역시,금정구,금성동,임야,169,4717,20251127,7**
2025,부산광역시,금정구,금성동,임야,42,1202,20251127,7**
2025,부산광역시,금정구,금성동,임야,1736,9806,20251111,*
2025,부산광역시,금정구,금성동,임야,2423,25500,20251111,*
2025,부산광역시,금정구,금성동,답,172,3000,20251027,6**
2025,부산광역시,금정구,금성동,답,269,20000,20251020,9**
2025,부산광역시,금정구,금성동,답,340,1500,20251014,9**
2025,부산광역시,금정구,금성동,전,165,1000,20251010,1**
2025,부산광역시,금정구,금성동,임야,443,13500,20250925,3*
2025,부산광역시,금정구,금성동,답,2291,63750,20250627,6**
2025,부산광역시,금정구,금성동,전,122,2800,20250114,7**
2025,부산광역시,강서구,대저1동,도로,7,487,20251223,4**
2025,부산광역시,강서구,대저1동,답,83,12600,20251219,6**
2025,부산광역시,강서구,대저1동,대,119,18340,20251219,6**
2025,부산광역시,강서구,대저1동,전,728,111200,20251219,6**
2025,부산광역시,강서구,대저1동,전,4,600,20251219,6**
2025,부산광역시,강서구,대저1동,대,42,6400,20251219,6**
2025,부산광역시,강서구,대저1동,전,220,33600,20251219,6**
2025,부산광역시,강서구,대저1동,대,636,97260,20251219,6**
2025,부산광역시,강서구,대저1동,제방,82,2500,20251219,1***
2025,부산광역시,강서구,대저1동,답,50,5500,20251219,1***
2025,부산광역시,강서구,대저1동,구거,15,1155,20251215,1***
2025,부산광역시,강서구,대저1동,구거,64,3848,20251215,1***
2025,부산광역시,강서구,대저1동,제방,60,4362,20251215,1***
2025,부산광역시,강서구,대저1동,잡종지,940,150437,20251215,1***
2025,부산광역시,강서구,대저1동,답,338,36480,20251213,2***
2025,부산광역시,강서구,대저1동,도로,59,22700,20251209,1***
2025,부산광역시,강서구,대저1동,주차장,36,9700,20251205,1***
2025,부산광역시,강서구,대저1동,주차장,501,135300,20251205,1***
2025,부산광역시,강서구,대저1동,도로,40,2000,20251126,4**
2025,부산광역시,강서구,대저1동,도로,149,7500,20251126,4**
2025,부산광역시,강서구,대저1동,전,345,50100,20251126,4**
2025,부산광역시,강서구,대저1동,전,850,123400,20251126,4**
2025,부산광역시,강서구,대저1동,도로,36,7700,20251111,1***
2025,부산광역시,강서구,대저1동,전,69,14700,20251111,1***
2025,부산광역시,강서구,대저1동,전,273,58400,20251111,1***
2025,부산광역시,강서구,대저1동,대,31,4836,20251014,3**
2025,부산광역시,강서구,대저1동,전,523,71575,20250930,3**
2025,부산광역시,강서구,대저1동,전,105,3500,20250929,5**
2025,부산광역시,강서구,대저1동,답,2969,55000,20250924,4***
2025,부산광역시,강서구,대저1동,대,184,25200,20250911,1***
2025,부산광역시,강서구,대저1동,도로,2,400,20250903,3**
2025,부산광역시,강서구,대저1동,도로,6,1200,20250903,3**
2025,부산광역시,강서구,대저1동,도로,30,6000,20250903,3**
2025,부산광역시,강서구,대저1동,답,159,8800,20250829,1***
2025,부산광역시,강서구,대저1동,도로,54,3550,20250828,5**
2025,부산광역시,강서구,대저1동,전,7509,170370,20250827,5**
2025,부산광역시,강서구,대저1동,대,79,8792,20250825,5**
2025,부산광역시,강서구,대저1동,대,109,12404,20250825,5**
2025,부산광역시,강서구,대저1동,대,717,80590,20250825,5**
2025,부산광역시,강서구,대저1동,잡종지,1040,112424,20250825,5**
2025,부산광역시,강서구,대저1동,대,50,8125,20250811,1***
2025,부산광역시,강서구,대저1동,전,13,1140,20250806,4**
2025,부산광역시,강서구,대저1동,전,50,4270,20250806,4**
2025,부산광역시,강서구,대저1동,전,366,52390,20250806,4**
2025,부산광역시,강서구,대저1동,도로,74,16983,20250729,3**
2025,부산광역시,강서구,대저1동,유지,529,12373,20250728,5**
2025,부산광역시,강서구,대저1동,답,5,850,20250719,3***
2025,부산광역시,강서구,대저1동,잡종지,8,1700,20250719,3***
2025,부산광역시,강서구,대저1동,전,42,10143,20250718,1***
2025,부산광역시,강서구,대저1동,전,203,41792,20250715,1***
2025,부산광역시,강서구,대저1동,주차장,507,80405,20250715,1***
2025,부산광역시,강서구,대저1동,대,646,156601,20250715,1***
2025,부산광역시,강서구,대저1동,대,115,11620,20250709,3**
2025,부산광역시,강서구,대저1동,전,657,66380,20250709,3**
2025,부산광역시,강서구,대저1동,전,22,950,20250630,1***
2025,부산광역시,강서구,대저1동,대,129,27300,20250628,2***
2025,부산광역시,강서구,대저1동,도로,28,2000,20250627,4**
2025,부산광역시,강서구,대저1동,전,61,6225,20250627,5**
2025,부산광역시,강서구,대저1동,답,542,35000,20250626,5**
2025,부산광역시,강서구,대저1동,답,271,49500,20250623,1***
2025,부산광역시,강서구,대저1동,전,10,2370,20250530,3**
2025,부산광역시,강서구,대저1동,답,2975,44000,20250529,4***
2025,부산광역시,강서구,대저1동,도로,24,690,20250514,2**
2025,부산광역시,강서구,대저1동,대,13,1380,20250514,2**
2025,부산광역시,강서구,대저1동,대,21,2200,20250514,2**
2025,부산광역시,강서구,대저1동,대,63,9149,20250509,3**
2025,부산광역시,강서구,대저1동,전,208,23090,20250509,3**
2025,부산광역시,강서구,대저1동,대,188,28128,20250509,3**
2025,부산광역시,강서구,대저1동,대,615,89633,20250509,3**
2025,부산광역시,강서구,대저1동,답,298,5220,20250509,2***
2025,부산광역시,강서구,대저1동,전,50,8000,20250428,1***
2025,부산광역시,강서구,대저1동,답,15,2580,20250418,1***
2025,부산광역시,강서구,대저1동,답,1653,45000,20250416,3***
2025,부산광역시,강서구,대저1동,답,1,172,20250416,1***
2025,부산광역시,강서구,대저1동,전,1531,40300,20250416,5**
2025,부산광역시,강서구,대저1동,답,369,25000,20250415,4***
2025,부산광역시,강서구,대저1동,도로,3,193,20250410,2**
2025,부산광역시,강서구,대저1동,도로,6,547,20250410,2**
2025,부산광역시,강서구,대저1동,도로,33,2120,20250410,2**
2025,부산광역시,강서구,대저1동,전,346,68740,20250410,2**
2025,부산광역시,강서구,대저1동,도로,19,500,20250401,1***
2025,부산광역시,강서구,대저1동,도로,50,8615,20250328,2***
2025,부산광역시,강서구,대저1동,대,21,2660,20250327,2**
2025,부산광역시,강서구,대저1동,전,3769,84722,20250326,5**
2025,부산광역시,강서구,대저1동,답,1322,28000,20250324,3***
2025,부산광역시,강서구,대저1동,답,10,1000,20250318,5**
2025,부산광역시,강서구,대저1동,답,1002,15200,20250311,4***
2025,부산광역시,강서구,대저1동,답,1200,31500,20250307,3***
2025,부산광역시,강서구,대저1동,도로,37,9159,20250227,6**
2025,부산광역시,강서구,대저1동,도로,2,241,20250226,4**
2025,부산광역시,강서구,대저1동,도로,3,428,20250226,4**
2025,부산광역시,강서구,대저1동,대,12,1664,20250226,4**
2025,부산광역시,강서구,대저1동,전,12,1693,20250226,4**
2025,부산광역시,강서구,대저1동,대,21,3032,20250226,4**
2025,부산광역시,강서구,대저1동,전,430,61785,20250226,4**
2025,부산광역시,강서구,대저1동,답,263,13000,20250218,9**
2025,부산광역시,강서구,대저1동,전,718,39000,20250218,9**
2025,부산광역시,강서구,대저1동,답,2975,79000,20250213,2***
2025,부산광역시,강서구,대저1동,대,14,2800,20250207,4***
2025,부산광역시,강서구,대저1동,도로,6,1435,20250120,1***
2025,부산광역시,강서구,대저1동,답,457,110502,20250120,1***
2025,부산광역시,강서구,대저1동,답,1415,47000,20250113,2***
2025,부산광역시,강서구,대저2동,답,1157,14000,20251224,5***
2025,부산광역시,강서구,대저2동,답,2975,36000,20251224,5***
2025,부산광역시,강서구,대저2동,도로,2,122,20251224,3**
2025,부산광역시,강서구,대저2동,도로,24,1392,20251224,3**
2025,부산광역시,강서구,대저2동,도로,93,5394,20251224,3**
2025,부산광역시,강서구,대저2동,전,55,7900,20251222,5**
2025,부산광역시,강서구,대저2동,전,311,44900,20251222,5**
2025,부산광역시,강서구,대저2동,답,1942,32200,20251219,4***
2025,부산광역시,강서구,대저2동,답,203,5000,20251211,3***
2025,부산광역시,강서구,대저2동,주차장,163,4000,20251208,2***
2025,부산광역시,강서구,대저2동,답,1485,18000,20251130,6**
2025,부산광역시,강서구,대저2동,답,1488,30600,20251127,9**
2025,부산광역시,강서구,대저2동,대,15,2300,20251119,1***
2025,부산광역시,강서구,대저2동,도로,50,7200,20251117,2***
2025,부산광역시,강서구,대저2동,대,410,59560,20251117,2***
2025,부산광역시,강서구,대저2동,대,539,78240,20251117,2***
2025,부산광역시,강서구,대저2동,답,3000,52000,20251110,6**
2025,부산광역시,강서구,대저2동,도로,54,2385,20251107,3***
2025,부산광역시,강서구,대저2동,답,237,7089,20251107,3***
2025,부산광역시,강서구,대저2동,도로,112,3700,20251105,1***
2025,부산광역시,강서구,대저2동,답,1217,66300,20251104,5**
2025,부산광역시,강서구,대저2동,답,1385,50783,20251029,4***
2025,부산광역시,강서구,대저2동,잡종지,284,20000,20251025,1***
2025,부산광역시,강서구,대저2동,답,251,5230,20251024,3**
2025,부산광역시,강서구,대저2동,도로,16,180,20251024,3***
2025,부산광역시,강서구,대저2동,도로,16,180,20251024,3***
2025,부산광역시,강서구,대저2동,도로,29,320,20251024,3***
2025,부산광역시,강서구,대저2동,도로,29,320,20251024,3***
2025,부산광역시,강서구,대저2동,도로,29,320,20251024,3***
2025,부산광역시,강서구,대저2동,도로,29,320,20251024,3***
2025,부산광역시,강서구,대저2동,답,587,24000,20251024,3***
2025,부산광역시,강서구,대저2동,답,587,24000,20251024,3***
2025,부산광역시,강서구,대저2동,대,184,34700,20251023,4***
2025,부산광역시,강서구,대저2동,답,1161,59670,20251020,6***
2025,부산광역시,강서구,대저2동,도로,1,150,20251020,3***
2025,부산광역시,강서구,대저2동,도로,43,6500,20251020,3***
2025,부산광역시,강서구,대저2동,도로,44,6650,20251020,3***
2025,부산광역시,강서구,대저2동,답,26,3280,20251015,5***
2025,부산광역시,강서구,대저2동,대,106,41600,20250930,1***
2025,부산광역시,강서구,대저2동,답,3000,52500,20250929,6**
2025,부산광역시,강서구,대저2동,답,3000,52500,20250929,6**
2025,부산광역시,강서구,대저2동,답,826,20000,20250929,4***
2025,부산광역시,강서구,대저2동,도로,60,11545,20250929,2***
2025,부산광역시,강서구,대저2동,답,330,63500,20250929,2***
2025,부산광역시,강서구,대저2동,답,66,10000,20250924,2***
2025,부산광역시,강서구,대저2동,답,220,6000,20250923,5***
2025,부산광역시,강서구,대저2동,도로,33,3050,20250918,2***
2025,부산광역시,강서구,대저2동,답,158,4300,20250917,2***
2025,부산광역시,강서구,대저2동,전,401,31160,20250917,4***
2025,부산광역시,강서구,대저2동,답,744,13200,20250916,2**
2025,부산광역시,강서구,대저2동,답,2975,45000,20250910,2**
2025,부산광역시,강서구,대저2동,답,60,3000,20250906,4**
2025,부산광역시,강서구,대저2동,답,323,9770,20250905,4***
2025,부산광역시,강서구,대저2동,답,575,9000,20250905,5**
2025,부산광역시,강서구,대저2동,답,1488,20700,20250901,3***
2025,부산광역시,강서구,대저2동,도로,29,1440,20250828,4***
2025,부산광역시,강서구,대저2동,도로,38,1995,20250828,4***
2025,부산광역시,강서구,대저2동,답,1513,35000,20250826,5***
2025,부산광역시,강서구,대저2동,답,2975,40500,20250819,3***
2025,부산광역시,강서구,대저2동,답,2975,40500,20250819,3***
2025,부산광역시,강서구,대저2동,답,506,19500,20250818,5**
2025,부산광역시,강서구,대저2동,전,148,11250,20250812,1***
2025,부산광역시,강서구,대저2동,대,387,32900,20250807,3***
2025,부산광역시,강서구,대저2동,대,390,33100,20250807,3***
2025,부산광역시,강서구,대저2동,창고용지,300,16000,20250801,6***
2025,부산광역시,강서구,대저2동,전,331,12000,20250801,6***
2025,부산광역시,강서구,대저2동,제방,30,464,20250731,4***
2025,부산광역시,강서구,대저2동,제방,546,8455,20250731,3***
2025,부산광역시,강서구,대저2동,대,36,2100,20250728,4**
2025,부산광역시,강서구,대저2동,답,330,12000,20250728,5***
2025,부산광역시,강서구,대저2동,답,1488,23000,20250723,2**
2025,부산광역시,강서구,대저2동,도로,33,3500,20250722,3***
2025,부산광역시,강서구,대저2동,전,1826,65852,20250703,3***
2025,부산광역시,강서구,대저2동,답,330,5700,20250627,5**
2025,부산광역시,강서구,대저2동,답,990,18000,20250627,5**
2025,부산광역시,강서구,대저2동,전,992,25000,20250626,5***
2025,부산광역시,강서구,대저2동,전,658,60000,20250616,5***
2025,부산광역시,강서구,대저2동,답,3336,60700,20250613,5***
2025,부산광역시,강서구,대저2동,전,3398,107000,20250612,3**
2025,부산광역시,강서구,대저2동,대,15,2359,20250611,5***
2025,부산광역시,강서구,대저2동,전,27,3240,20250611,5***
2025,부산광역시,강서구,대저2동,답,2062,73338,20250610,3***
2025,부산광역시,강서구,대저2동,전,1686,38500,20250526,3***
2025,부산광역시,강서구,대저2동,도로,70,8215,20250523,5***
2025,부산광역시,강서구,대저2동,답,356,41785,20250523,5***
2025,부산광역시,강서구,대저2동,답,738,32000,20250521,3***
